,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market,symbol
1136,161031.SZ,工业40LOF,富国基金,中国工商银行,股票型,20150615,,20210119,20150601,,59.793,1.0,0.22,,1.0,0.01,,中证工业4.0指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150629,20150629,E,161031.SZ#FD
1137,150315.SZ,工业4A,富国基金,中国工商银行,股票型,20150615,20201231,20150625,20150601,20210104,4.0391,1.0,0.22,,1.0,0.01,,中证工业4.0指数收益率*95%+银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150625,,E,150315.SZ#FD
1138,502008.SH,国企改B,易方达基金,中国建设银行,股票型,20150615,20201231,20150625,20150608,20210105,1.5027,1.0,0.22,,1.0,0.01,,中证国有企业改革指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150625,,E,502008.SH#FD
1139,502007.SH,国企改A,易方达基金,中国建设银行,股票型,20150615,20201231,20150625,20150608,20210105,1.5027,1.0,0.22,,1.0,0.01,,中证国有企业改革指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150625,,E,502007.SH#FD
1140,502006.SH,国企改革LOF,易方达基金,中国建设银行,股票型,20150615,,20150625,20150608,,6.4216,1.0,0.22,,1.0,0.01,,中证国有企业改革指数收益率*95%+同期银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150625,20150625,E,502006.SH#FD
1141,162414.SZ,新机遇LOF,华宝基金,中国建设银行,混合型,20150611,,20150701,20150601,,14.3806,0.6,0.25,,1.0,0.01,,1年期银行定期存款基准利率(税后)+3%,L,灵活配置型,契约型开放式,,20150623,20150623,E,162414.SZ#FD
1142,150294.SZ,高铁B级,南方基金,中国银河,股票型,20150610,20201130,20150623,20150525,20201130,1.7186,1.0,0.2,,1.0,0.1,,中证高铁产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150623,,E,150294.SZ#FD
1143,159941.SZ,纳指ETF,广发基金,中国银行,股票型,20150610,,20150713,20150520,,2.6305,0.8,0.25,,1.0,0.1,,纳斯达克100指数(Nasdaq-100 Index)收益率(经汇率调整后的总收益指数收益率),L,被动指数型,契约型开放式,,20150713,20150713,E,159941.SZ#FD
1144,160135.SZ,高铁基金LOF,南方基金,中国银河,股票型,20150610,,20201215,20150525,,2.9553,1.0,0.2,,1.0,0.1,,中证高铁产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150623,20150623,E,160135.SZ#FD
1145,150293.SZ,高铁A级,南方基金,中国银河,股票型,20150610,20201130,20150623,20150525,20201130,1.7186,1.0,0.2,,1.0,0.1,,中证高铁产业指数收益率*95%+银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150623,,E,150293.SZ#FD
1146,150267.SZ,银行A类,博时基金,中国建设银行,股票型,20150609,20200805,20150618,20150525,20200804,0.7029,1.0,0.22,,1.0,0.01,,中证银行指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型封闭式,,20150618,,E,150267.SZ#FD
1147,150268.SZ,银行B类,博时基金,中国建设银行,股票型,20150609,20200805,20150618,20150525,20200804,0.7029,1.0,0.22,,1.0,0.01,,中证银行指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型封闭式,,20150618,,E,150268.SZ#FD
1148,160637.SZ,创业板LOF基金,鹏华基金,中国建设银行,股票型,20150609,,20210118,20150525,,2.3023,1.0,0.22,,1.0,0.1,,创业板指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150612,20150612,E,160637.SZ#FD
1149,150302.SZ,证券股B,华安基金,中国建设银行,股票型,20150609,20201231,20150618,20150528,20210104,1.0153,1.0,0.22,,1.0,0.01,,中证全指证券公司指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150618,,E,150302.SZ#FD
1150,150301.SZ,证券股A,华安基金,中国建设银行,股票型,20150609,20201231,20150618,20150528,20210104,1.0153,1.0,0.22,,1.0,0.01,,中证全指证券公司指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150618,,E,150301.SZ#FD
1151,150243.SZ,创业A,鹏华基金,中国建设银行,股票型,20150609,20201231,20150706,20150525,20210104,2.3023,1.0,0.22,,1.0,0.1,,创业板指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150706,,E,150243.SZ#FD
1152,150244.SZ,创业B,鹏华基金,中国建设银行,股票型,20150609,20201231,20150706,20150525,20210104,2.3023,1.0,0.22,,1.0,0.1,,创业板指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150706,,E,150244.SZ#FD
1153,150299.SZ,银行股A,华安基金,中国银行,股票型,20150609,20201231,20150618,20150528,20210104,0.9104,1.0,0.22,,1.0,0.01,,中证银行指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150618,,E,150299.SZ#FD
1154,150300.SZ,银行股B,华安基金,中国银行,股票型,20150609,20201231,20150618,20150528,20210104,0.9104,1.0,0.22,,1.0,0.01,,中证银行指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150618,,E,150300.SZ#FD
1155,159943.SZ,深证成指ETF,大成基金,中国农业银行,股票型,20150605,,20150708,20150511,,23.8459,0.5,0.1,,1.0,0.1,,深证成份指数,L,被动指数型,契约型开放式,,20150708,20150708,E,159943.SZ#FD
1156,150292.SZ,银行B份,中融基金,海通证券,股票型,20150605,20201013,20150615,20150601,20201013,1.2544,1.0,0.22,,1.0,0.1,,中证银行指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150615,,E,150292.SZ#FD
1157,150291.SZ,银行A份,中融基金,海通证券,股票型,20150605,20201013,20150615,20150601,20201013,1.2544,1.0,0.22,,1.0,0.1,,中证银行指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150615,,E,150291.SZ#FD
1158,150264.SZ,1000B,华宝基金,中国建设银行,股票型,20150604,20201118,20150616,20150525,20201118,0.2944,1.0,0.22,,1.0,0.01,,中证1000指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150616,,E,150264.SZ#FD
1159,150263.SZ,1000A,华宝基金,中国建设银行,股票型,20150604,20201118,20150616,20150525,20201118,0.2944,1.0,0.22,,1.0,0.01,,中证1000指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150616,,E,150263.SZ#FD
1160,150295.SZ,改革A,南方基金,海通证券,股票型,20150603,20201130,20150615,20150525,20201130,3.2032,1.0,0.2,,1.0,0.1,,中证国有企业改革指数*95%+银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150615,,E,150295.SZ#FD
1161,150259.SZ,重组A,易方达基金,中国建设银行,股票型,20150603,20201231,20150611,20150518,20210104,24.6378,1.0,0.22,,1.0,0.01,,中证万得并购重组指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150611,,E,150259.SZ#FD
1162,150260.SZ,重组B,易方达基金,中国建设银行,股票型,20150603,20201231,20150611,20150518,20210104,24.6378,1.0,0.22,,1.0,0.01,,中证万得并购重组指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150611,,E,150260.SZ#FD
1163,150257.SZ,生物A,易方达基金,中国建设银行,股票型,20150603,20201202,20150611,20150518,20201201,1.7305,1.0,0.22,,1.0,0.01,,中证万得生物科技指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150611,,E,150257.SZ#FD
1164,150258.SZ,生物B,易方达基金,中国建设银行,股票型,20150603,20201202,20150611,20150518,20201201,1.7305,1.0,0.22,,1.0,0.01,,中证万得生物科技指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150611,,E,150258.SZ#FD
1165,150255.SZ,银行业A,易方达基金,中国建设银行,股票型,20150603,20200806,20150611,20150518,20200805,0.8485,1.0,0.22,,1.0,0.01,,中证银行指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150611,,E,150255.SZ#FD
1166,160136.SZ,改革基金,南方基金,海通证券,股票型,20150603,20210419,20201211,20150525,20210426,2.281,0.5,0.1,,1.0,0.1,,中证国有企业改革指数*95%+银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20150615,20150615,E,160136.SZ#FD
1167,150256.SZ,银行业B,易方达基金,中国建设银行,股票型,20150603,20200806,20150611,20150518,20200805,0.8485,1.0,0.22,,1.0,0.01,,中证银行指数收益率*95%+活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150611,,E,150256.SZ#FD
1168,161123.SZ,并购重组LOF,易方达基金,中国建设银行,股票型,20150603,,20210112,20150518,,51.0641,1.0,0.22,,1.0,0.01,,中证万得并购重组指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150611,20150611,E,161123.SZ#FD
1169,161122.SZ,生物科技LOF,易方达基金,中国建设银行,股票型,20150603,,20201215,20150518,,3.3615,0.5,0.1,,1.0,0.01,,中证万得生物科技指数收益率*95%+活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150611,20150611,E,161122.SZ#FD
1170,150296.SZ,改革B,南方基金,海通证券,股票型,20150603,20201130,20150615,20150525,20201130,3.2032,1.0,0.2,,1.0,0.1,,中证国有企业改革指数*95%+银行人民币活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150615,,E,150296.SZ#FD
1171,150234.SZ,传媒业B,申万菱信基金,上海银行,股票型,20150529,20180815,20150610,20150518,20180822,1.7192,1.0,0.22,,1.0,0.1,,中证申万传媒行业投资指数收益率*95%+银行同业存款利率*5%,D,被动指数型,契约型封闭式,,20150610,,E,150234.SZ#FD
1172,502015.SH,一带一B,长盛基金,中国银行,股票型,20150529,20201231,20150609,20150512,20210105,4.4462,1.0,0.22,,1.0,0.01,,中证申万一带一路主题指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150609,,E,502015.SH#FD
1173,502014.SH,一带一A,长盛基金,中国银行,股票型,20150529,20201231,20150609,20150512,20210105,4.4462,1.0,0.22,,1.0,0.01,,中证申万一带一路主题指数收益率*95%+银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150609,,E,502014.SH#FD
1174,510560.SH,国寿500ETF,国寿安保基金,中国农业银行,股票型,20150529,,20150703,20150511,,6.6587,0.5,0.1,,1.0,0.1,,中证500指数,L,被动指数型,契约型开放式,,20150703,20150703,E,510560.SH#FD
1175,150280.SZ,新能B,鹏华基金,招商银行,股票型,20150529,20200707,20150605,20150518,20200714,0.6357,1.0,0.22,,1.0,0.1,,中证新能源指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,150280.SZ#FD
1176,502013.SH,一带一路LOF,长盛基金,中国银行,股票型,20150529,,20150609,20150512,,32.6654,1.0,0.22,,1.0,0.01,,中证申万一带一路主题指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150611,20150611,E,502013.SH#FD
1177,150279.SZ,新能A,鹏华基金,招商银行,股票型,20150529,20200707,20150605,20150518,20200714,0.6357,1.0,0.22,,1.0,0.1,,中证新能源指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,150279.SZ#FD
1178,150233.SZ,传媒业A,申万菱信基金,上海银行,股票型,20150529,20180815,20150610,20150518,20180822,1.7192,1.0,0.22,,1.0,0.1,,中证申万传媒行业投资指数收益率*95%+银行同业存款利率*5%,D,被动指数型,契约型封闭式,,20150610,,E,150233.SZ#FD
1179,164906.SZ,中概互联网LOF,交银施罗德基金,中国农业银行,股票型,20150527,,20150710,20150430,,7.8892,1.2,0.25,,1.0,0.1,,中证海外中国互联网指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150710,20150710,E,164906.SZ#FD
1180,160639.SZ,高铁LOF,鹏华基金,招商银行,股票型,20150527,,20210118,20150518,,0.9038,1.0,0.22,,1.0,0.1,,中证高铁产业指数收益率*95%+商业银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150601,20150601,E,160639.SZ#FD
1181,150272.SZ,生物药B,招商基金,中国银行,股票型,20150527,20201231,20150605,20150519,20210104,0.9099,1.0,0.22,,1.0,0.1,,国证生物医药指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,150272.SZ#FD
1182,150271.SZ,生物药A,招商基金,中国银行,股票型,20150527,20201231,20150605,20150519,20210104,0.9099,1.0,0.22,,1.0,0.1,,国证生物医药指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,150271.SZ#FD
1183,150269.SZ,白酒A,招商基金,中国银行,股票型,20150527,20201231,20150605,20150512,20210104,0.4098,1.0,0.22,,1.0,0.1,,中证白酒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,150269.SZ#FD
1184,502021.SH,国金50A,国金基金,中国民生银行,股票型,20150527,20191013,20150605,20150511,20191015,0.9513,1.0,0.1,,1.0,0.1,,上证50指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,502021.SH#FD
1185,150277.SZ,高铁A,鹏华基金,招商银行,股票型,20150527,20201231,20150605,20150518,20210104,0.7765,1.0,0.22,,1.0,0.1,,中证高铁产业指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,150277.SZ#FD
1186,161726.SZ,生物医药LOF,招商基金,中国银行,股票型,20150527,,20210122,20150519,,9.4816,1.0,0.22,,1.0,0.1,,国证生物医药指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,L,被动指数型,契约型开放式,,20150605,20150605,E,161726.SZ#FD
1187,510710.SH,上证50ETF博时,博时基金,招商银行,股票型,20150527,,20150615,20150515,,2.5787,0.3,0.1,,1.0,0.1,,上证50指数,L,被动指数型,契约型开放式,,20150615,20150615,E,510710.SH#FD
1188,150270.SZ,白酒B,招商基金,中国银行,股票型,20150527,20201231,20150605,20150512,20210104,0.4098,1.0,0.22,,1.0,0.1,,中证白酒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,150270.SZ#FD
1189,502022.SH,国金50B,国金基金,中国民生银行,股票型,20150527,20191013,20150605,20150511,20191015,0.9513,1.0,0.1,,1.0,0.1,,上证50指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,502022.SH#FD
1190,150278.SZ,高铁B,鹏华基金,招商银行,股票型,20150527,20201231,20150605,20150518,20210104,0.7765,1.0,0.22,,1.0,0.1,,中证高铁产业指数收益率*95%+商业银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150605,,E,150278.SZ#FD
1191,161725.SZ,白酒基金LOF,招商基金,中国银行,股票型,20150527,,20210115,20150512,,3.1452,1.0,0.22,,1.0,0.1,,中证白酒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,L,被动指数型,契约型开放式,,20150605,20150605,E,161725.SZ#FD
1192,5020201.SH,国金50,国金基金,中国民生银行,股票型,20150527,20191013,20150605,20150511,,0.1671,1.0,0.1,,1.0,0.1,,上证50指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型开放式,,20150605,20150605,E,5020201.SH#FD
1193,159942.SZ,中创100,华润元大基金,招商证券,股票型,20150525,20181105,20150625,20150415,20181106,3.8138,0.5,0.1,,1.0,0.1,,中创100指数,D,被动指数型,契约型开放式,,20150625,20150625,E,159942.SZ#FD
1194,160806.SZ,长盛中证800LOF,长盛基金,中国建设银行,股票型,20150522,,20150806,20150522,,,1.0,0.22,,1.0,,,中证800指数收益率*95%+一年期银行定期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150525,20150525,E,160806.SZ#FD
1195,150248.SZ,传媒B级,工银瑞信基金,国信证券,股票型,20150521,20201125,20150529,20150504,20201125,5.3181,1.0,0.2,,1.0,0.001,,中证传媒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型封闭式,,20150529,,E,150248.SZ#FD
1196,150262.SZ,医疗B,华宝基金,中国银行,股票型,20150521,20201231,20150608,20150511,20210104,4.6832,1.0,0.22,,1.0,0.01,,中证医疗指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150608,,E,150262.SZ#FD
1197,162412.SZ,医疗基金LOF,华宝基金,中国银行,股票型,20150521,,20210226,20150511,,10.665,0.5,0.1,,1.0,0.01,,中证医疗指数收益率*95%+同期银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20150608,20150608,E,162412.SZ#FD
1198,150247.SZ,传媒A级,工银瑞信基金,国信证券,股票型,20150521,20201125,20150529,20150504,20201125,5.3181,1.0,0.2,,1.0,0.001,,中证传媒指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型封闭式,,20150529,,E,150247.SZ#FD
1199,150261.SZ,医疗A,华宝基金,中国银行,股票型,20150521,20201231,20150608,20150511,20210104,4.6832,1.0,0.22,,1.0,0.01,,中证医疗指数收益率*95%+同期银行活期存款利率(税后)*5%,D,被动指数型,契约型封闭式,,20150608,,E,150261.SZ#FD
1200,150252.SZ,煤炭B,招商基金,中国银行,股票型,20150520,20201231,20150528,20150504,20210104,0.2464,1.0,0.22,,1.0,0.1,,中证煤炭等权指数收益率*95%+金融机构人民币活期存款基准利率(税后)*5%,D,被动指数型,契约型封闭式,,20150528,,E,150252.SZ#FD
